,index,Pincode,Districtname,StateName
10121,520971,562122,BANGALORE RURAL,KARNATAKA
10122,521058,562123,BANGALORE RURAL,KARNATAKA
10123,521162,562125,BANGALORE,KARNATAKA
10124,521202,562126,RAMANAGAR,KARNATAKA
10125,521243,562127,RAMANAGAR,KARNATAKA
10126,521434,562128,RAMANAGAR,KARNATAKA
10127,521454,562129,BANGALORE RURAL,KARNATAKA
10128,521530,562130,BANGALORE,KARNATAKA
10129,521585,562131,RAMANAGAR,KARNATAKA
10130,521629,562132,BANGALORE RURAL,KARNATAKA
10131,521669,562135,BANGALORE RURAL,KARNATAKA
10132,521708,562138,RAMANAGAR,KARNATAKA
10133,521764,562149,BANGALORE,KARNATAKA
10134,521799,562157,BANGALORE,KARNATAKA
10135,521850,562159,RAMANAGAR,KARNATAKA
10136,521918,562160,RAMANAGAR,KARNATAKA
10137,521998,562161,RAMANAGAR,KARNATAKA
10138,522002,562162,BANGALORE,KARNATAKA
10139,522049,562163,BANGALORE,KARNATAKA
10140,522099,562164,BANGALORE RURAL,KARNATAKA
10141,522138,563101,KOLAR,KARNATAKA
10142,522147,563102,KOLAR,KARNATAKA
10143,522225,563103,KOLAR,KARNATAKA
10144,522304,563113,KOLAR,KARNATAKA
10145,522335,563114,KOLAR,KARNATAKA
10146,522456,563115,KOLAR,KARNATAKA
10147,522459,563116,KOLAR,KARNATAKA
10148,522544,563117,KOLAR,KARNATAKA
10149,522545,563118,KOLAR,KARNATAKA
10150,522546,563119,KOLAR,KARNATAKA
10151,522547,563120,KOLAR,KARNATAKA
10152,522559,563121,KOLAR,KARNATAKA
10153,522640,563122,KOLAR,KARNATAKA
10154,522653,563123,CHIKKABALLAPUR,KARNATAKA
10155,522718,563124,CHIKKABALLAPUR,KARNATAKA
10156,522824,563125,CHIKKABALLAPUR,KARNATAKA
10157,523053,563126,KOLAR,KARNATAKA
10158,523133,563127,KOLAR,KARNATAKA
10159,523204,563128,CHIKKABALLAPUR,KARNATAKA
10160,523269,563129,KOLAR,KARNATAKA
10161,523345,563130,KOLAR,KARNATAKA
10162,523537,563131,KOLAR,KARNATAKA
10163,523672,563132,KOLAR,KARNATAKA
10164,523795,563133,KOLAR,KARNATAKA
10165,523837,563134,KOLAR,KARNATAKA
10166,523926,563135,KOLAR,KARNATAKA
10167,524048,563136,KOLAR,KARNATAKA
10168,524122,563137,KOLAR,KARNATAKA
10169,524220,563138,KOLAR,KARNATAKA
10170,524292,563139,KOLAR,KARNATAKA
10171,524377,563146,CHIKKABALLAPUR,KARNATAKA
10172,524436,563157,KOLAR,KARNATAKA
10173,524490,563159,CHIKKABALLAPUR,KARNATAKA
10174,524587,563161,KOLAR,KARNATAKA
10175,524641,563162,KOLAR,KARNATAKA
10176,524702,570001,Mysuru,KARNATAKA
10177,524705,570002,Mysuru,KARNATAKA
10178,524707,570003,Mysuru,KARNATAKA
10179,524716,570004,Mysuru,KARNATAKA
10180,524721,570005,Mysuru,KARNATAKA
10181,524723,570006,Mysuru,KARNATAKA
10182,524725,570007,Mysuru,KARNATAKA
10183,524727,570008,Mysuru,KARNATAKA
10184,524764,570009,Mysuru,KARNATAKA
10185,524765,570010,Mysuru,KARNATAKA
10186,524793,570011,Mysuru,KARNATAKA
10187,524794,570012,Mysuru,KARNATAKA
10188,524795,570014,Mysuru,KARNATAKA
10189,524796,570015,Mysuru,KARNATAKA
10190,524798,570016,Mysuru,KARNATAKA
10191,524800,570017,Mysuru,KARNATAKA
10192,524801,570018,Mysuru,KARNATAKA
10193,524806,570019,Mysuru,KARNATAKA
10194,524812,570020,Mysuru,KARNATAKA
10195,524813,570022,Mysuru,KARNATAKA
10196,524815,570023,Mysuru,KARNATAKA
10197,524818,570025,Mysuru,KARNATAKA
10198,524820,570026,Mysuru,KARNATAKA
10199,524865,570027,Mysuru,KARNATAKA
10200,524866,570028,Mysuru,KARNATAKA
10201,524889,570029,Mysuru,KARNATAKA
10202,524890,571101,Mysuru,KARNATAKA
10203,524939,571102,Mysuru,KARNATAKA
10204,524995,571103,Mysuru,KARNATAKA
10205,525043,571104,Mysuru,KARNATAKA
10206,525065,571105,Mysuru,KARNATAKA
10207,525141,571106,Mysuru,KARNATAKA
10208,525180,571107,Mysuru,KARNATAKA
10209,525261,571108,Mysuru,KARNATAKA
10210,525289,571109,Mysuru,KARNATAKA
10211,525347,571110,Mysuru,KARNATAKA
10212,525374,571111,CHAMRAJNAGAR,KARNATAKA
10213,525460,571114,Mysuru,KARNATAKA
10214,525559,571115,CHAMRAJNAGAR,KARNATAKA
10215,525582,571116,Mysuru,KARNATAKA
10216,525603,571117,CHAMRAJNAGAR,KARNATAKA
10217,525620,571118,Mysuru,KARNATAKA
10218,525658,571119,Mysuru,KARNATAKA
10219,525681,571120,Mysuru,KARNATAKA
10220,525728,571121,Mysuru,KARNATAKA
10221,525805,571122,Mysuru,KARNATAKA
10222,525831,571123,CHAMRAJNAGAR,KARNATAKA
10223,525869,571124,Mysuru,KARNATAKA
10224,525936,571125,Mysuru,KARNATAKA
10225,526009,571126,CHAMRAJNAGAR,KARNATAKA
10226,526038,571127,CHAMRAJNAGAR,KARNATAKA
10227,526095,571128,Mysuru,KARNATAKA
10228,526120,571129,Mysuru,KARNATAKA
10229,526155,571130,Mysuru,KARNATAKA
10230,526186,571134,Mysuru,KARNATAKA
10231,526208,571187,Mysuru,KARNATAKA
10232,526227,571189,Mysuru,KARNATAKA
10233,526272,571201,KODAGU,KARNATAKA
10234,526299,571211,KODAGU,KARNATAKA
10235,526314,571212,KODAGU,KARNATAKA
10236,526325,571213,KODAGU,KARNATAKA
10237,526339,571214,KODAGU,KARNATAKA
10238,526349,571215,KODAGU,KARNATAKA
10239,526353,571216,KODAGU,KARNATAKA
10240,526368,571217,KODAGU,KARNATAKA
10241,526373,571218,KODAGU,KARNATAKA
10242,526402,571219,KODAGU,KARNATAKA
10243,526407,571231,KODAGU,KARNATAKA
10244,526424,571232,KODAGU,KARNATAKA
10245,526436,571234,KODAGU,KARNATAKA
10246,526449,571235,KODAGU,KARNATAKA
10247,526484,571236,KODAGU,KARNATAKA
10248,526520,571237,KODAGU,KARNATAKA
10249,526535,571247,KODAGU,KARNATAKA
10250,526543,571248,KODAGU,KARNATAKA
10251,526548,571249,KODAGU,KARNATAKA
10252,526558,571250,KODAGU,KARNATAKA
10253,526562,571251,KODAGU,KARNATAKA
10254,526577,571252,KODAGU,KARNATAKA
10255,526588,571253,KODAGU,KARNATAKA
10256,526597,571254,KODAGU,KARNATAKA
10257,526603,571301,Mysuru,KARNATAKA
10258,526609,571302,Mysuru,KARNATAKA
10259,526628,571311,Mysuru,KARNATAKA
10260,526659,571312,Mysuru,KARNATAKA
10261,526697,571313,CHAMRAJNAGAR,KARNATAKA
10262,526747,571314,Mysuru,KARNATAKA
10263,526790,571315,Mysuru,KARNATAKA
10264,526848,571316,CHAMRAJNAGAR,KARNATAKA
10265,526872,571320,CHAMRAJNAGAR,KARNATAKA
10266,526893,571342,CHAMRAJNAGAR,KARNATAKA
10267,526923,571401,MANDYA,KARNATAKA
10268,526931,571402,MANDYA,KARNATAKA
10269,526968,571403,MANDYA,KARNATAKA
10270,526984,571404,MANDYA,KARNATAKA
10271,527015,571405,MANDYA,KARNATAKA
10272,527059,571415,MANDYA,KARNATAKA
10273,527094,571416,MANDYA,KARNATAKA
10274,527168,571417,MANDYA,KARNATAKA
10275,527193,571418,MANDYA,KARNATAKA
10276,527264,571419,MANDYA,KARNATAKA
10277,527309,571421,MANDYA,KARNATAKA
10278,527353,571422,MANDYA,KARNATAKA
10279,527415,571423,MANDYA,KARNATAKA
10280,527497,571424,MANDYA,KARNATAKA
10281,527532,571425,MANDYA,KARNATAKA
10282,527581,571426,MANDYA,KARNATAKA
10283,527697,571427,MANDYA,KARNATAKA
10284,527717,571428,MANDYA,KARNATAKA
10285,527743,571429,MANDYA,KARNATAKA
10286,527756,571430,MANDYA,KARNATAKA
10287,527841,571431,MANDYA,KARNATAKA
10288,527873,571432,MANDYA,KARNATAKA
10289,527988,571433,MANDYA,KARNATAKA
10290,528036,571434,MANDYA,KARNATAKA
10291,528115,571435,MANDYA,KARNATAKA
10292,528135,571436,MANDYA,KARNATAKA
10293,528206,571438,MANDYA,KARNATAKA
10294,528207,571439,CHAMRAJNAGAR,KARNATAKA
10295,528238,571440,CHAMRAJNAGAR,KARNATAKA
10296,528281,571441,CHAMRAJNAGAR,KARNATAKA
10297,528311,571442,Mysuru,KARNATAKA
10298,528333,571443,CHAMRAJNAGAR,KARNATAKA
10299,528353,571444,CHAMRAJNAGAR,KARNATAKA
10300,528368,571445,MANDYA,KARNATAKA
10301,528428,571446,MANDYA,KARNATAKA
10302,528462,571448,MANDYA,KARNATAKA
10303,528523,571450,MANDYA,KARNATAKA
10304,528533,571455,MANDYA,KARNATAKA
10305,528577,571457,CHAMRAJNAGAR,KARNATAKA
10306,528590,571463,MANDYA,KARNATAKA
10307,528615,571475,MANDYA,KARNATAKA
10308,528648,571476,MANDYA,KARNATAKA
10309,528694,571477,MANDYA,KARNATAKA
10310,528707,571478,MANDYA,KARNATAKA
10311,528730,571490,CHAMRAJNAGAR,KARNATAKA
10312,528737,571601,Mysuru,KARNATAKA
10313,528762,571602,Mysuru,KARNATAKA
10314,528830,571603,Mysuru,KARNATAKA
10315,528844,571604,Mysuru,KARNATAKA
10316,528891,571605,MANDYA,KARNATAKA
10317,528953,571606,MANDYA,KARNATAKA
10318,528970,571607,MANDYA,KARNATAKA
10319,528975,571610,Mysuru,KARNATAKA
10320,528997,571617,Mysuru,KARNATAKA
10321,529038,571802,MANDYA,KARNATAKA
10322,529093,571807,MANDYA,KARNATAKA
10323,529132,571811,MANDYA,KARNATAKA
10324,529144,571812,MANDYA,KARNATAKA
10325,529201,572101,TUMKUR,KARNATAKA
10326,529204,572102,TUMKUR,KARNATAKA
10327,529211,572103,TUMKUR,KARNATAKA
10328,529213,572104,TUMKUR,KARNATAKA
10329,529289,572105,TUMKUR,KARNATAKA
10330,529293,572106,TUMKUR,KARNATAKA
10331,529373,572107,TUMKUR,KARNATAKA
10332,529452,572111,TUMKUR,KARNATAKA
10333,529548,572112,TUMKUR,KARNATAKA
10334,529618,572113,TUMKUR,KARNATAKA
10335,529666,572114,TUMKUR,KARNATAKA
10336,529764,572115,TUMKUR,KARNATAKA
10337,529802,572116,TUMKUR,KARNATAKA
10338,529867,572117,TUMKUR,KARNATAKA
10339,529958,572118,TUMKUR,KARNATAKA
10340,530032,572119,TUMKUR,KARNATAKA
10341,530078,572120,TUMKUR,KARNATAKA
10342,530213,572121,TUMKUR,KARNATAKA
10343,530276,572122,TUMKUR,KARNATAKA
10344,530314,572123,TUMKUR,KARNATAKA
10345,530417,572124,TUMKUR,KARNATAKA
10346,530460,572125,TUMKUR,KARNATAKA
10347,530583,572126,TUMKUR,KARNATAKA
10348,530665,572127,TUMKUR,KARNATAKA
10349,530725,572128,TUMKUR,KARNATAKA
10350,530785,572129,TUMKUR,KARNATAKA
10351,530974,572130,TUMKUR,KARNATAKA
10352,531202,572132,TUMKUR,KARNATAKA
10353,531328,572133,TUMKUR,KARNATAKA
10354,531368,572134,TUMKUR,KARNATAKA
10355,531391,572135,TUMKUR,KARNATAKA
10356,531445,572136,TUMKUR,KARNATAKA
10357,531482,572137,TUMKUR,KARNATAKA
10358,531584,572138,TUMKUR,KARNATAKA
10359,531645,572139,TUMKUR,KARNATAKA
10360,531699,572140,TUMKUR,KARNATAKA
10361,531779,572141,TUMKUR,KARNATAKA
10362,531809,572142,TUMKUR,KARNATAKA
10363,531844,572168,TUMKUR,KARNATAKA
10364,531861,572175,TUMKUR,KARNATAKA
10365,531918,572201,TUMKUR,KARNATAKA
10366,532029,572211,TUMKUR,KARNATAKA
10367,532080,572212,TUMKUR,KARNATAKA
10368,532139,572213,TUMKUR,KARNATAKA
10369,532248,572214,TUMKUR,KARNATAKA
10370,532292,572215,TUMKUR,KARNATAKA
10371,532347,572216,TUMKUR,KARNATAKA
10372,532520,572217,TUMKUR,KARNATAKA
10373,532596,572218,TUMKUR,KARNATAKA
10374,532636,572219,TUMKUR,KARNATAKA
10375,532683,572220,TUMKUR,KARNATAKA
10376,532725,572221,TUMKUR,KARNATAKA
10377,532825,572222,TUMKUR,KARNATAKA
10378,532900,572223,TUMKUR,KARNATAKA
10379,532966,572224,TUMKUR,KARNATAKA
10380,533103,572225,TUMKUR,KARNATAKA
10381,533157,572226,TUMKUR,KARNATAKA
10382,533217,572227,TUMKUR,KARNATAKA
10383,533266,572228,TUMKUR,KARNATAKA
10384,533326,573101,HASSAN,KARNATAKA
10385,533357,573102,HASSAN,KARNATAKA
10386,533487,573103,HASSAN,KARNATAKA
10387,533583,573111,HASSAN,KARNATAKA
10388,533651,573112,HASSAN,KARNATAKA
10389,533691,573113,HASSAN,KARNATAKA
10390,533706,573115,HASSAN,KARNATAKA
10391,533840,573116,HASSAN,KARNATAKA
10392,533946,573117,HASSAN,KARNATAKA
10393,533961,573118,HASSAN,KARNATAKA
10394,534009,573119,HASSAN,KARNATAKA
10395,534043,573120,HASSAN,KARNATAKA
10396,534078,573121,HASSAN,KARNATAKA
10397,534131,573122,HASSAN,KARNATAKA
10398,534178,573123,HASSAN,KARNATAKA
10399,534224,573124,HASSAN,KARNATAKA
10400,534271,573125,HASSAN,KARNATAKA
10401,534315,573126,HASSAN,KARNATAKA
10402,534335,573127,HASSAN,KARNATAKA
10403,534355,573128,HASSAN,KARNATAKA
10404,534451,573129,HASSAN,KARNATAKA
10405,534505,573130,HASSAN,KARNATAKA
10406,534584,573131,HASSAN,KARNATAKA
10407,534655,573133,HASSAN,KARNATAKA
10408,534676,573134,HASSAN,KARNATAKA
10409,534737,573135,HASSAN,KARNATAKA
10410,534779,573136,HASSAN,KARNATAKA
10411,534812,573137,HASSAN,KARNATAKA
10412,534850,573141,HASSAN,KARNATAKA
10413,534873,573142,HASSAN,KARNATAKA
10414,534894,573144,HASSAN,KARNATAKA
10415,534921,573162,HASSAN,KARNATAKA
10416,534945,573164,HASSAN,KARNATAKA
10417,534974,573165,HASSAN,KARNATAKA
10418,535000,573201,HASSAN,KARNATAKA
10419,535027,573202,HASSAN,KARNATAKA
10420,535033,573210,HASSAN,KARNATAKA
10421,535075,573211,HASSAN,KARNATAKA
10422,535254,573212,HASSAN,KARNATAKA
10423,535296,573213,HASSAN,KARNATAKA
10424,535382,573214,HASSAN,KARNATAKA
10425,535430,573215,HASSAN,KARNATAKA
10426,535504,573216,HASSAN,KARNATAKA
10427,535575,573217,HASSAN,KARNATAKA
10428,535622,573218,HASSAN,KARNATAKA
10429,535685,573219,HASSAN,KARNATAKA
10430,535772,573220,HASSAN,KARNATAKA
10431,535827,573225,HASSAN,KARNATAKA
10432,535868,574101,UDUPI,KARNATAKA
10433,535874,574102,UDUPI,KARNATAKA
10434,535881,574103,UDUPI,KARNATAKA
10435,535884,574104,UDUPI,KARNATAKA
10436,535894,574105,UDUPI,KARNATAKA
10437,535900,574106,UDUPI,KARNATAKA
10438,535906,574107,DAKSHINA KANNADA,KARNATAKA
10439,535911,574108,UDUPI,KARNATAKA
10440,535918,574109,UDUPI,KARNATAKA
10441,535924,574110,UDUPI,KARNATAKA
10442,535930,574111,UDUPI,KARNATAKA
10443,535934,574112,UDUPI,KARNATAKA
10444,535935,574113,UDUPI,KARNATAKA
10445,535938,574114,UDUPI,KARNATAKA
10446,535941,574115,UDUPI,KARNATAKA
10447,535944,574116,UDUPI,KARNATAKA
10448,535953,574117,UDUPI,KARNATAKA
10449,535957,574118,UDUPI,KARNATAKA
10450,535962,574119,UDUPI,KARNATAKA
10451,535966,574122,UDUPI,KARNATAKA
10452,535971,574129,UDUPI,KARNATAKA
10453,535974,574141,DAKSHINA KANNADA,KARNATAKA
10454,535984,574142,DAKSHINA KANNADA,KARNATAKA
10455,535992,574143,DAKSHINA KANNADA,KARNATAKA
10456,535999,574144,DAKSHINA KANNADA,KARNATAKA
10457,536021,574145,DAKSHINA KANNADA,KARNATAKA
10458,536028,574146,DAKSHINA KANNADA,KARNATAKA
10459,536047,574148,DAKSHINA KANNADA,KARNATAKA
10460,536051,574150,DAKSHINA KANNADA,KARNATAKA
10461,536064,574151,DAKSHINA KANNADA,KARNATAKA
10462,536076,574153,DAKSHINA KANNADA,KARNATAKA
10463,536090,574154,DAKSHINA KANNADA,KARNATAKA
10464,536118,574197,DAKSHINA KANNADA,KARNATAKA
10465,536124,574198,DAKSHINA KANNADA,KARNATAKA
10466,536130,574199,DAKSHINA KANNADA,KARNATAKA
10467,536143,574201,DAKSHINA KANNADA,KARNATAKA
10468,536146,574202,DAKSHINA KANNADA,KARNATAKA
10469,536160,574203,DAKSHINA KANNADA,KARNATAKA
10470,536164,574210,DAKSHINA KANNADA,KARNATAKA
10471,536172,574211,DAKSHINA KANNADA,KARNATAKA
10472,536192,574212,DAKSHINA KANNADA,KARNATAKA
10473,536204,574213,DAKSHINA KANNADA,KARNATAKA
10474,536211,574214,DAKSHINA KANNADA,KARNATAKA
10475,536224,574216,DAKSHINA KANNADA,KARNATAKA
10476,536230,574217,DAKSHINA KANNADA,KARNATAKA
10477,536246,574218,DAKSHINA KANNADA,KARNATAKA
10478,536256,574219,DAKSHINA KANNADA,KARNATAKA
10479,536269,574220,DAKSHINA KANNADA,KARNATAKA
10480,536274,574221,DAKSHINA KANNADA,KARNATAKA
10481,536283,574222,DAKSHINA KANNADA,KARNATAKA
10482,536288,574223,DAKSHINA KANNADA,KARNATAKA
10483,536293,574224,DAKSHINA KANNADA,KARNATAKA
10484,536300,574225,DAKSHINA KANNADA,KARNATAKA
10485,536301,574226,DAKSHINA KANNADA,KARNATAKA
10486,536304,574227,DAKSHINA KANNADA,KARNATAKA
10487,536309,574228,DAKSHINA KANNADA,KARNATAKA
10488,536317,574229,DAKSHINA KANNADA,KARNATAKA
10489,536325,574230,DAKSHINA KANNADA,KARNATAKA
10490,536331,574231,DAKSHINA KANNADA,KARNATAKA
10491,536338,574232,DAKSHINA KANNADA,KARNATAKA
10492,536344,574233,DAKSHINA KANNADA,KARNATAKA
10493,536350,574234,KODAGU,KARNATAKA
10494,536355,574235,DAKSHINA KANNADA,KARNATAKA
10495,536357,574236,DAKSHINA KANNADA,KARNATAKA
10496,536365,574237,DAKSHINA KANNADA,KARNATAKA
10497,536370,574238,DAKSHINA KANNADA,KARNATAKA
10498,536374,574239,DAKSHINA KANNADA,KARNATAKA
10499,536388,574240,DAKSHINA KANNADA,KARNATAKA
10500,536393,574241,DAKSHINA KANNADA,KARNATAKA
10501,536403,574242,DAKSHINA KANNADA,KARNATAKA
10502,536413,574243,DAKSHINA KANNADA,KARNATAKA
10503,536426,574244,UDUPI,KARNATAKA
10504,536429,574248,DAKSHINA KANNADA,KARNATAKA
10505,536439,574253,DAKSHINA KANNADA,KARNATAKA
10506,536446,574259,DAKSHINA KANNADA,KARNATAKA
10507,536450,574260,DAKSHINA KANNADA,KARNATAKA
10508,536456,574265,DAKSHINA KANNADA,KARNATAKA
10509,536462,574267,DAKSHINA KANNADA,KARNATAKA
10510,536466,574274,DAKSHINA KANNADA,KARNATAKA
10511,536469,574279,DAKSHINA KANNADA,KARNATAKA
10512,536472,574285,DAKSHINA KANNADA,KARNATAKA
10513,536475,574313,DAKSHINA KANNADA,KARNATAKA
10514,536478,574314,DAKSHINA KANNADA,KARNATAKA
10515,536482,574323,DAKSHINA KANNADA,KARNATAKA
10516,536488,574324,DAKSHINA KANNADA,KARNATAKA
10517,536495,574325,DAKSHINA KANNADA,KARNATAKA
10518,536503,574326,DAKSHINA KANNADA,KARNATAKA
10519,536511,574327,DAKSHINA KANNADA,KARNATAKA
10520,536512,574328,DAKSHINA KANNADA,KARNATAKA
10521,536518,574509,DAKSHINA KANNADA,KARNATAKA
10522,536523,575001,DAKSHINA KANNADA,KARNATAKA
10523,536528,575002,DAKSHINA KANNADA,KARNATAKA
10524,536533,575003,DAKSHINA KANNADA,KARNATAKA
10525,536537,575004,DAKSHINA KANNADA,KARNATAKA
10526,536538,575005,DAKSHINA KANNADA,KARNATAKA
10527,536542,575006,DAKSHINA KANNADA,KARNATAKA
10528,536543,575007,DAKSHINA KANNADA,KARNATAKA
10529,536554,575008,DAKSHINA KANNADA,KARNATAKA
10530,536561,575010,DAKSHINA KANNADA,KARNATAKA
10531,536563,575011,DAKSHINA KANNADA,KARNATAKA
10532,536568,575013,DAKSHINA KANNADA,KARNATAKA
10533,536579,575014,DAKSHINA KANNADA,KARNATAKA
10534,536584,575015,DAKSHINA KANNADA,KARNATAKA
10535,536586,575016,DAKSHINA KANNADA,KARNATAKA
10536,536587,575017,DAKSHINA KANNADA,KARNATAKA
10537,536594,575018,DAKSHINA KANNADA,KARNATAKA
10538,536599,575019,DAKSHINA KANNADA,KARNATAKA
10539,536601,575020,DAKSHINA KANNADA,KARNATAKA
10540,536602,575022,DAKSHINA KANNADA,KARNATAKA
10541,536604,575023,DAKSHINA KANNADA,KARNATAKA
10542,536612,575025,DAKSHINA KANNADA,KARNATAKA
10543,536613,575028,DAKSHINA KANNADA,KARNATAKA
10544,536616,575029,DAKSHINA KANNADA,KARNATAKA
10545,536621,575030,DAKSHINA KANNADA,KARNATAKA
10546,536628,576101,UDUPI,KARNATAKA
10547,536635,576102,UDUPI,KARNATAKA
10548,536639,576103,UDUPI,KARNATAKA
10549,536643,576104,UDUPI,KARNATAKA
10550,536644,576105,UDUPI,KARNATAKA
10551,536650,576106,UDUPI,KARNATAKA
10552,536652,576107,UDUPI,KARNATAKA
10553,536659,576108,UDUPI,KARNATAKA
10554,536662,576111,UDUPI,KARNATAKA
10555,536669,576112,UDUPI,KARNATAKA
10556,536679,576113,UDUPI,KARNATAKA
10557,536685,576114,UDUPI,KARNATAKA
10558,536686,576115,UDUPI,KARNATAKA
10559,536689,576117,UDUPI,KARNATAKA
10560,536696,576120,UDUPI,KARNATAKA
10561,536701,576121,DAKSHINA KANNADA,KARNATAKA
10562,536710,576122,UDUPI,KARNATAKA
10563,536712,576124,UDUPI,KARNATAKA
10564,536718,576201,UDUPI,KARNATAKA
10565,536721,576210,UDUPI,KARNATAKA
10566,536733,576211,UDUPI,KARNATAKA
10567,536741,576212,UDUPI,KARNATAKA
10568,536748,576213,UDUPI,KARNATAKA
10569,536759,576214,UDUPI,KARNATAKA
10570,536766,576215,UDUPI,KARNATAKA
10571,536770,576216,UDUPI,KARNATAKA
10572,536771,576217,UDUPI,KARNATAKA
10573,536775,576218,UDUPI,KARNATAKA
10574,536777,576219,UDUPI,KARNATAKA
10575,536785,576220,UDUPI,KARNATAKA
10576,536786,576221,UDUPI,KARNATAKA
10577,536790,576222,UDUPI,KARNATAKA
10578,536803,576223,UDUPI,KARNATAKA
10579,536809,576224,UDUPI,KARNATAKA
10580,536813,576225,UDUPI,KARNATAKA
10581,536819,576226,UDUPI,KARNATAKA
10582,536823,576227,UDUPI,KARNATAKA
10583,536829,576228,UDUPI,KARNATAKA
10584,536830,576229,UDUPI,KARNATAKA
10585,536835,576230,UDUPI,KARNATAKA
10586,536843,576231,UDUPI,KARNATAKA
10587,536847,576232,UDUPI,KARNATAKA
10588,536850,576233,UDUPI,KARNATAKA
10589,536861,576234,UDUPI,KARNATAKA
10590,536867,576235,UDUPI,KARNATAKA
10591,536872,576247,UDUPI,KARNATAKA
10592,536874,576257,UDUPI,KARNATAKA
10593,536876,576282,UDUPI,KARNATAKA
10594,536878,576283,UDUPI,KARNATAKA
10595,536884,577001,DAVANGARE,KARNATAKA
10596,536889,577002,DAVANGARE,KARNATAKA
10597,536926,577003,DAVANGARE,KARNATAKA
10598,536928,577004,DAVANGARE,KARNATAKA
10599,536932,577005,DAVANGARE,KARNATAKA
10600,536937,577006,DAVANGARE,KARNATAKA
10601,536941,577007,DAVANGARE,KARNATAKA
10602,536942,577101,CHICKMAGALUR,KARNATAKA
10603,537040,577102,CHICKMAGALUR,KARNATAKA
10604,537069,577111,CHICKMAGALUR,KARNATAKA
10605,537091,577112,CHICKMAGALUR,KARNATAKA
10606,537195,577113,CHICKMAGALUR,KARNATAKA
10607,537225,577114,CHICKMAGALUR,KARNATAKA
10608,537231,577115,SHIMOGA,KARNATAKA
10609,537270,577116,CHICKMAGALUR,KARNATAKA
10610,537312,577117,CHICKMAGALUR,KARNATAKA
10611,537328,577120,CHICKMAGALUR,KARNATAKA
10612,537421,577121,CHICKMAGALUR,KARNATAKA
10613,537466,577122,CHICKMAGALUR,KARNATAKA
10614,537476,577123,CHICKMAGALUR,KARNATAKA
10615,537520,577124,CHICKMAGALUR,KARNATAKA
10616,537606,577125,CHICKMAGALUR,KARNATAKA
10617,537614,577126,CHICKMAGALUR,KARNATAKA
10618,538000,577127,CHICKMAGALUR,KARNATAKA
10619,538115,577128,CHICKMAGALUR,KARNATAKA
10620,538119,577129,CHICKMAGALUR,KARNATAKA
10621,538140,577130,CHICKMAGALUR,KARNATAKA
10622,538207,577131,CHICKMAGALUR,KARNATAKA
10623,538233,577132,CHICKMAGALUR,KARNATAKA
10624,538454,577133,CHICKMAGALUR,KARNATAKA
10625,538510,577134,CHICKMAGALUR,KARNATAKA
10626,538649,577135,CHICKMAGALUR,KARNATAKA
10627,538665,577136,CHICKMAGALUR,KARNATAKA
10628,538676,577137,CHICKMAGALUR,KARNATAKA
10629,538683,577138,CHICKMAGALUR,KARNATAKA
10630,538719,577139,CHICKMAGALUR,KARNATAKA
10631,538827,577140,CHICKMAGALUR,KARNATAKA
10632,538854,577142,CHICKMAGALUR,KARNATAKA
10633,538883,577144,CHICKMAGALUR,KARNATAKA
10634,538928,577145,CHICKMAGALUR,KARNATAKA
10635,538953,577146,CHICKMAGALUR,KARNATAKA
10636,538995,577160,CHICKMAGALUR,KARNATAKA
10637,539072,577168,CHICKMAGALUR,KARNATAKA
10638,539115,577175,CHICKMAGALUR,KARNATAKA
10639,539142,577179,CHICKMAGALUR,KARNATAKA
10640,539179,577180,CHICKMAGALUR,KARNATAKA
10641,539197,577181,CHICKMAGALUR,KARNATAKA
10642,539217,577182,CHICKMAGALUR,KARNATAKA
10643,539256,577201,SHIMOGA,KARNATAKA
10644,539269,577202,SHIMOGA,KARNATAKA
10645,539312,577203,SHIMOGA,KARNATAKA
10646,539319,577204,SHIMOGA,KARNATAKA
10647,539352,577205,SHIMOGA,KARNATAKA
10648,539357,577211,SHIMOGA,KARNATAKA
10649,539403,577213,DAVANGARE,KARNATAKA
10650,539505,577214,SHIMOGA,KARNATAKA
10651,539571,577215,DAVANGARE,KARNATAKA
10652,539613,577216,DAVANGARE,KARNATAKA
10653,539637,577217,DAVANGARE,KARNATAKA
10654,539705,577218,DAVANGARE,KARNATAKA
10655,539715,577219,DAVANGARE,KARNATAKA
10656,539763,577220,SHIMOGA,KARNATAKA
10657,539780,577221,DAVANGARE,KARNATAKA
10658,539809,577222,SHIMOGA,KARNATAKA
10659,539859,577223,DAVANGARE,KARNATAKA
10660,539925,577224,DAVANGARE,KARNATAKA
10661,539961,577225,SHIMOGA,KARNATAKA
10662,539995,577226,SHIMOGA,KARNATAKA
10663,540024,577227,SHIMOGA,KARNATAKA
10664,540103,577228,CHICKMAGALUR,KARNATAKA
10665,540177,577229,SHIMOGA,KARNATAKA
10666,540205,577230,DAVANGARE,KARNATAKA
10667,540222,577231,DAVANGARE,KARNATAKA
10668,540240,577232,SHIMOGA,KARNATAKA
10669,540262,577233,SHIMOGA,KARNATAKA
10670,540283,577243,SHIMOGA,KARNATAKA
10671,540307,577245,SHIMOGA,KARNATAKA
10672,540327,577301,SHIMOGA,KARNATAKA
10673,540353,577302,SHIMOGA,KARNATAKA
10674,540380,577401,SHIMOGA,KARNATAKA
10675,540461,577411,SHIMOGA,KARNATAKA
